,group,kval,rhoval,Hi,method,baseline_1,baseline_2,rater
0,experts,1,1.5,0.9971062203505784,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,1,1.5,0.9488255364925503,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,1,1.5,0.919649150476669,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,1,1.5,0.9972480237785206,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,1,1.5,0.5089618650283497,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,1,1.5,0.39818849951309326,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,1,1.5,0.9169409239521507,Real homophily,0.09774436090225563,0.5448155372121634,11
0,experts,1,1.5,0.9436399231452054,Real homophily,0.09774436090225563,0.551799424093168,12
0,experts,1,1.5,0.8634298802488698,Real homophily,0.09774436090225563,0.5663664980279399,13
0,amateurs,1,1.5,0.05051927172549531,Real homophily,0.8947368421052632,0.4294827243210131,14
0,amateurs,1,1.5,0.5035564027790124,Real homophily,0.8947368421052632,0.4288610287136045,15
0,amateurs,1,1.5,0.23662611453359048,Real homophily,0.8947368421052632,0.42861642029014035,16
0,amateurs,1,1.5,0.29137682806469517,Real homophily,0.8947368421052632,0.42821569969828666,17
0,amateurs,1,1.5,0.6631177146199315,Real homophily,0.8947368421052632,0.4283938671080723,18
0,amateurs,1,1.5,0.6720164658590488,Real homophily,0.8947368421052632,0.4295049027045257,19
0,amateurs,1,1.5,0.7636541712572006,Real homophily,0.8947368421052632,0.42399655588515267,20
0,amateurs,1,1.5,0.8050086856828762,Real homophily,0.8947368421052632,0.4257995229317409,21
0,amateurs,1,1.5,0.5606310080943657,Real homophily,0.8947368421052632,0.4286609101320693,22
0,amateurs,1,1.5,0.3954226171215257,Real homophily,0.8947368421052632,0.4293939935402871,23
0,amateurs,1,1.5,0.715490392710416,Real homophily,0.8947368421052632,0.427814416648243,24
0,amateurs,1,1.5,0.3229973084385762,Real homophily,0.8947368421052632,0.4266519841538839,25
0,amateurs,1,1.5,0.4073745294537773,Real homophily,0.8947368421052632,0.4255522845378773,26
0,amateurs,1,1.5,0.5587279178505773,Real homophily,0.8947368421052632,0.4221367260975859,27
0,amateurs,1,1.5,0.7704150196077403,Real homophily,0.8947368421052632,0.42863866607717066,28
0,amateurs,1,1.5,0.429564346500516,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,1,1.5,0.3156840582141644,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,1,1.5,0.5924356319562987,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,1,1.5,0.43632242247486025,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,1,1.5,0.5901428738288897,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,1,1.5,0.5099679503232756,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,1,1.5,0.4103999700543192,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,1,1.5,0.46530916423732144,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,1,1.5,0.8454572433150735,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,1,1.5,0.5718939361884647,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,1,1.5,0.024550490707260144,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,1,1.5,0.6182837817536986,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,1,1.5,0.381631190672935,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,1,1.5,0.6658393761504868,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,1,1.5,0.7821844373487941,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,1,1.5,0.8706924116881032,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,1,1.5,0.6493687793753129,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,1,1.5,0.5018361863523179,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,1,1.5,0.6654015983310133,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,1,1.5,0.535078178073959,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,1,1.5,0.7750065693724706,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,1,1.5,0.609271473269964,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,1,1.5,0.2888019824960073,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,1,1.5,0.7957819914148019,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,1,1.5,0.6462653417887918,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,1,1.5,0.2675481913041024,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,1,1.5,0.6115453333684914,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,1,1.5,0.7195652693917427,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,1,1.5,0.513475667146276,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,1,1.5,0.6067568589670604,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,1,1.5,0.7185759647433672,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,1,1.5,0.771283569311823,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,1,1.5,0.2907047008296186,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,1,1.5,0.4436537539891968,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,1,1.5,0.6550071607054846,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,1,1.5,0.29768514181504285,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,1,1.5,0.6219025764779251,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,1,1.5,0.7464610231415449,Real homophily,0.8947368421052632,0.42859417277077616,66
0,amateurs,1,1.5,0.23590785451944593,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,1,1.5,0.2277989893213987,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,1,1.5,0.7283400767170427,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,1,1.5,0.4608371221277149,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,1,1.5,0.4401462478399125,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,1,1.5,0.44183356896603576,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,1,1.5,0.5547735527087596,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,1,1.5,0.47097964002013437,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,1,1.5,0.8291574685237662,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,1,1.5,0.5827822543862916,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,1,1.5,0.27843183721032005,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,1,1.5,0.47289711821971886,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,1,1.5,0.3960834317710051,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,1,1.5,0.21561098960281644,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,1,1.5,0.6122084182907825,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,1,1.5,0.9068284364227733,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,1,1.5,0.8852547083657865,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,1,1.5,0.6850737721712941,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,1,1.5,0.3885412387783298,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,1,1.5,0.7436920796241833,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,1,1.5,0.3631381423488196,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,1,1.5,0.5982736306411736,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,1,1.5,0.7631765373025762,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,1,1.5,0.4750438234224547,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,1,1.5,0.7247222759154539,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,1,1.5,0.5795464691800776,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,1,1.5,0.3379168202859393,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,1,1.5,0.41185073361690516,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,1,1.5,0.6592503940776914,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,1,1.5,0.40435199194369315,Real homophily,0.8947368421052632,0.42826025196256345,96
0,amateurs,1,1.5,0.3867175639132134,Real homophily,0.8947368421052632,0.4294605442130341,97
0,amateurs,1,1.5,0.6563322717051975,Real homophily,0.8947368421052632,0.4294161788228723,98
0,amateurs,1,1.5,0.4712268988653984,Real homophily,0.8947368421052632,0.4294827243210131,99
0,amateurs,1,1.5,0.7664468064633496,Real homophily,0.8947368421052632,0.42926084560703676,100
0,amateurs,1,1.5,0.4878150512260796,Real homophily,0.8947368421052632,0.4290832183390082,101
0,amateurs,1,1.5,0.5129250251093802,Real homophily,0.8947368421052632,0.42928304124426836,102
0,amateurs,1,1.5,0.9335810407264423,Real homophily,0.8947368421052632,0.4281265743363349,103
0,amateurs,1,1.5,0.7102612204948346,Real homophily,0.8947368421052632,0.4276358877740439,104
0,amateurs,1,1.5,0.6789368059152773,Real homophily,0.8947368421052632,0.4293052351552222,105
0,amateurs,1,1.5,0.6130781146308544,Real homophily,0.8947368421052632,0.42874986903439366,106
0,amateurs,1,1.5,0.6526018307499435,Real homophily,0.8947368421052632,0.4277697948715967,107
0,amateurs,1,1.5,0.778401240871609,Real homophily,0.8947368421052632,0.4293939935402871,108
0,amateurs,1,1.5,0.7028421059932317,Real homophily,0.8947368421052632,0.4294827243210131,109
0,amateurs,1,1.5,0.3298380404617365,Real homophily,0.8947368421052632,0.4289499253137795,110
0,amateurs,1,1.5,0.5722876559134753,Real homophily,0.8947368421052632,0.42890548047310423,111
0,amateurs,1,1.5,0.6621927695228912,Real homophily,0.8947368421052632,0.42841613022755176,112
0,amateurs,1,1.5,0.4952411924008549,Real homophily,0.8947368421052632,0.4288832554583084,113
0,amateurs,1,1.5,0.6284740005765914,Real homophily,0.8947368421052632,0.429238648243326,114
0,amateurs,1,1.5,0.5034575755538114,Real homophily,0.8947368421052632,0.429238648243326,115
0,amateurs,1,1.5,0.8103722063451108,Real homophily,0.8947368421052632,0.42872763190599866,116
0,amateurs,1,1.5,0.7035069930425726,Real homophily,0.8947368421052632,0.4285274198166563,117
0,amateurs,1,1.5,0.6765347109143999,Real homophily,0.8947368421052632,0.4290165796055297,118
0,amateurs,1,1.5,0.289373139886385,Real homophily,0.8947368421052632,0.4293939935402871,119
0,amateurs,1,1.5,0.2115452618714993,Real homophily,0.8947368421052632,0.42952707936377293,120
0,amateurs,1,1.5,0.3198703209935009,Real homophily,0.8947368421052632,0.4294605442130341,121
0,amateurs,1,1.5,0.45830826031901545,Real homophily,0.8947368421052632,0.4290832183390082,122
0,amateurs,1,1.5,0.6718873743662529,Real homophily,0.8947368421052632,0.4291054277937155,123
0,amateurs,1,1.5,0.4071476941860984,Real homophily,0.8947368421052632,0.4285274198166563,124
0,amateurs,1,1.5,0.633399287054378,Real homophily,0.8947368421052632,0.428927703758194,125
0,amateurs,1,1.5,0.4109935365428154,Real homophily,0.8947368421052632,0.4293052351552222,126
0,amateurs,1,1.5,0.6779256185268112,Real homophily,0.8947368421052632,0.42912763552053285,127
0,amateurs,1,1.5,0.49641639229130163,Real homophily,0.8947368421052632,0.4285719235188757,128
0,amateurs,1,1.5,0.6930198745705571,Real homophily,0.8947368421052632,0.4288610287136045,129
0,amateurs,1,1.5,0.7670764650098774,Real homophily,0.8947368421052632,0.42952707936377293,130
0,amateurs,1,1.5,0.5179228327690089,Real homophily,0.8947368421052632,0.4294605442130341,131
0,amateurs,1,1.5,0.4934489929655074,Real homophily,0.8947368421052632,0.4294161788228723,132
0,amateurs,1,1.5,0.6917151294825548,Real homophily,0.8947368421052632,0.4293939935402871,133
0,experts,2,0,0.8646,Real homophily,0.09774436090225563,0.5462111222355677,0
0,experts,2,0,0.9066000000000001,Real homophily,0.09774436090225563,0.5514734471867935,1
0,experts,2,0,0.93545,Real homophily,0.09774436090225563,0.5354043751045536,2
0,experts,2,0,0.688,Real homophily,0.09774436090225563,0.5543902803437576,3
0,experts,2,0,0.91915,Real homophily,0.09774436090225563,0.5537274378760353,4
0,experts,2,0,0.9743,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,2,0,0.91225,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,2,0,0.95105,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,2,0,0.97485,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,2,0,0.7015,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,2,0,0.61205,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,2,0,0.94455,Real homophily,0.09774436090225563,0.5448155372121634,11
0,experts,2,0,0.9691,Real homophily,0.09774436090225563,0.551799424093168,12
0,experts,2,0,0.9364,Real homophily,0.09774436090225563,0.5663664980279399,13
0,amateurs,2,0,0.07825000000000001,Real homophily,0.8947368421052632,0.4294827243210131,14
0,amateurs,2,0,0.29095000000000004,Real homophily,0.8947368421052632,0.4288610287136045,15
0,amateurs,2,0,0.19845000000000004,Real homophily,0.8947368421052632,0.42861642029014035,16
0,amateurs,2,0,0.2589,Real homophily,0.8947368421052632,0.42821569969828666,17
0,amateurs,2,0,0.39685000000000004,Real homophily,0.8947368421052632,0.4283938671080723,18
0,amateurs,2,0,0.4579499999999999,Real homophily,0.8947368421052632,0.4295049027045257,19
0,amateurs,2,0,0.50325,Real homophily,0.8947368421052632,0.42399655588515267,20
0,amateurs,2,0,0.5289,Real homophily,0.8947368421052632,0.4257995229317409,21
0,amateurs,2,0,0.3839,Real homophily,0.8947368421052632,0.4286609101320693,22
0,amateurs,2,0,0.26655,Real homophily,0.8947368421052632,0.4293939935402871,23
0,amateurs,2,0,0.45904999999999996,Real homophily,0.8947368421052632,0.427814416648243,24
0,amateurs,2,0,0.19075000000000003,Real homophily,0.8947368421052632,0.4266519841538839,25
0,amateurs,2,0,0.38505000000000006,Real homophily,0.8947368421052632,0.4255522845378773,26
0,amateurs,2,0,0.41375,Real homophily,0.8947368421052632,0.4221367260975859,27
0,amateurs,2,0,0.5592,Real homophily,0.8947368421052632,0.42863866607717066,28
0,amateurs,2,0,0.3517,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,2,0,0.25305000000000005,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,2,0,0.41659999999999997,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,2,0,0.32780000000000004,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,2,0,0.4372000000000001,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,2,0,0.3424,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,2,0,0.30155,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,2,0,0.33775,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,2,0,0.5794,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,2,0,0.42100000000000004,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,2,0,0.08015,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,2,0,0.4043,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,2,0,0.24080000000000001,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,2,0,0.44005,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,2,0,0.5556500000000001,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,2,0,0.551,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,2,0,0.4469,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,2,0,0.37245000000000006,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,2,0,0.46955,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,2,0,0.33795,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,2,0,0.5552,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,2,0,0.42765000000000003,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,2,0,0.25634999999999997,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,2,0,0.5830500000000001,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,2,0,0.45175,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,2,0,0.1409,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,2,0,0.42555000000000004,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,2,0,0.46095,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,2,0,0.2722,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,2,0,0.3841,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,2,0,0.45509999999999995,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,2,0,0.5407500000000001,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,2,0,0.22345000000000004,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,2,0,0.2111,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,2,0,0.41455000000000003,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,2,0,0.23335,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,2,0,0.39105,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,2,0,0.48824999999999996,Real homophily,0.8947368421052632,0.42859417277077616,66
